gene	population	piN	piS	piN_piS	sites_used	ref_fasta	genetic_code
mrpl13	CH	0.000997457	0.00254957	0.391226	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	LG	0.000435465	0.0017681	0.24629	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	SR	0	0.00223556	0	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	SL	2.91309e-05	0.000851342	0.0342176	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	TL	0.00221806	0.0015464	1.43434	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	WB	0.000443456	0.000944384	0.469572	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	WT	0.00201986	0.00105588	1.91295	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	WK	0.00205568	0.00178121	1.15409	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl13	SWA	0.000198032	0.000489645	0.40444	432	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	THE	0.000765995	3.65129e-05	20.9788	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	JOE	0.000206133	0.000223288	0.923168	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	BEA	0.000207946	0.000144756	1.43653	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	MUC	0.00161573	4.52884e-05	35.6766	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	PYE	0.000262522	0.000122797	2.13785	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	AMO	3.65786e-05	0.000151552	0.241361	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	SAY	0.00168066	0	NA	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	GOS	0.000217288	4.99555e-05	4.34964	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	ROB	0.000281303	0	NA	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	FG	0.00215456	0.000111358	19.348	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	BOOT	0.000502579	0.000188577	2.66512	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	ECHO	0.000324728	0	NA	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	FRED	0	6.19476e-05	0	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	LAW	0.000414668	5.39087e-05	7.69206	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	PACH	0.000205185	0.000123422	1.66247	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	RS	0.0016266	0.000340078	4.78304	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	SC	0.00156759	0.000155805	10.0612	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	LB	0.00370601	6.50259e-05	56.9929	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	CH	0.00159659	1.48465e-05	107.54	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	LG	0.00168187	0	NA	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	SR	0.000320269	7.41512e-05	4.31913	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	SL	0.00220998	3.71194e-05	59.5371	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	TL	0	0.000111144	0	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	WB	0.00225568	0	NA	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	WT	0.00240481	8.51772e-05	28.233	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	WK	0.000413119	7.96261e-05	5.18823	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl14	SWA	0.000112046	7.84082e-05	1.42901	441	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	THE	0.00157807	0.000348827	4.52394	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	JOE	0.00076044	6.10838e-05	12.4491	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	BEA	0.000290022	0.000116526	2.48891	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	MUC	0.00047261	0.000439108	1.0763	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	PYE	0.00122864	0.000464998	2.64224	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	AMO	0.00139801	0.000358005	3.90499	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	SAY	0.00156682	0.000285534	5.48733	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	GOS	0.00114985	0.000541258	2.12441	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	ROB	0.000960151	0.000478564	2.00632	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	FG	0.00117754	0.000121092	9.72435	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	BOOT	0.00101667	0.000518458	1.96094	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	ECHO	0.000400513	0.000129849	3.08445	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	FRED	0.00127135	0.000133168	9.54695	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	LAW	0.00123788	0.000134291	9.21787	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	PACH	0.00159361	4.51215e-05	35.3183	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	RS	0.00154011	0.000568175	2.71062	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	SC	0.000665175	0.000222271	2.99263	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	LB	0.00128581	0.000286977	4.48054	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	CH	0.000760396	0.000901799	0.843199	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	LG	0.00117026	0.000347845	3.36432	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	SR	0.00106593	0.000117206	9.09453	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	SL	0.000833308	0.00038222	2.18018	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	TL	0.00101255	1.92553e-05	52.5852	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	WB	0.00103619	0.00103789	0.998362	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	WT	0.000983753	0.000359987	2.73275	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	WK	0.000987287	9.24544e-05	10.6786	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl15	SWA	0.000404948	3.41441e-05	11.86	852	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	THE	0.000753398	0.000748503	1.00654	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	JOE	0.00109133	0.00012527	8.71186	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	BEA	0.000112036	5.61737e-05	1.99446	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	MUC	8.64237e-05	4.84551e-05	1.78358	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	PYE	0.000934231	0.000844206	1.10664	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	AMO	0.000320953	0.00037577	0.854123	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	SAY	0.00160207	0.00029116	5.50237	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	GOS	0.000632163	8.02602e-05	7.87642	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	ROB	0.00314665	0.000247524	12.7125	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	FG	0.00227249	6.86421e-05	33.1064	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	BOOT	0.000307813	3.24836e-05	9.47598	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	ECHO	0.000393543	2.55469e-05	15.4048	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	FRED	0.00216187	0.000103628	20.8619	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	LAW	0.000366565	8.17881e-05	4.48189	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	PACH	0.00169291	0.000132782	12.7495	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	RS	0.00232095	0.000364469	6.36802	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	SC	0.00150432	0.000166131	9.05499	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	LB	0.00227149	0.000104799	21.6747	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	CH	0.00212654	0.000351109	6.05663	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	LG	0.000825036	0.00044118	1.87007	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	SR	0.000665092	0.000530588	1.2535	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	SL	0.0002377	5.6331e-05	4.21971	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	TL	0.000557019	0.000647404	0.860389	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	WB	0.00131755	2.54131e-05	51.8454	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	WT	0.000934534	0.000450858	2.07279	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	WK	0.000875786	0.00068997	1.26931	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl16	SWA	0.002485	9.42879e-05	26.3554	768	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	THE	0.00162028	0.0028849	0.561642	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	JOE	0.000414282	0.000240658	1.72146	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	BEA	0.00133804	0.00072234	1.85237	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	MUC	0.000197371	0.00106309	0.185658	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	PYE	0.000930732	0.00118622	0.784622	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	AMO	0.00173404	0.00143992	1.20426	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	SAY	0.00232157	0.00203055	1.14332	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	GOS	0.000203849	0.000321503	0.634052	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	ROB	0.00263895	0.0016064	1.64277	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	FG	0.000157347	0.00125596	0.12528	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	BOOT	0.000266643	0.00167691	0.159008	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	ECHO	0.000114242	0	NA	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	FRED	0.000609751	0.00300937	0.202617	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	LAW	0.00055909	0.00165302	0.338223	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	PACH	0.000299227	0.000857445	0.348975	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	RS	0.00209875	0.00159812	1.31327	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	SC	0.0020997	0.00206983	1.01443	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	LB	0.00167584	0.00112534	1.48918	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	CH	0.00211361	0.00156204	1.35311	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	LG	0.0013695	0.0012475	1.0978	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	SR	0.000777709	0.00113318	0.686308	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	SL	0.000910997	0.000638582	1.42659	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	TL	0.00097135	0.000799049	1.21563	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	WB	0.00126965	0.0010403	1.22046	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	WT	0.0029095	0.00110915	2.62318	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	WK	0.00132568	0.000297435	4.45705	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl17	SWA	0.000815423	0.000438099	1.86128	504	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	THE	0.00301649	0.00310542	0.971362	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	JOE	0.00232773	0.00122683	1.89735	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	BEA	0.00216909	0.00121113	1.79097	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	MUC	0.000720623	0.000629638	1.1445	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	PYE	0.00166483	0.000284828	5.84503	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	AMO	0.00183699	0.00131799	1.39378	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	SAY	0.00282205	0.00227419	1.2409	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	GOS	0.00421912	0.00304641	1.38495	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	ROB	0.00162452	0.00155366	1.04561	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	FG	0.0019719	0.00122315	1.61215	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	BOOT	0.00400608	0.00280918	1.42607	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	ECHO	0.00324342	0.00231972	1.3982	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	FRED	0.00103438	0.00108644	0.952084	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	LAW	0.00219548	0.00133499	1.64457	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	PACH	0.00172998	0.00149817	1.15473	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	RS	0.00214146	0.00123681	1.73143	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	SC	0.00200475	0.00199508	1.00485	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	LB	0.00246905	0.00139145	1.77445	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	CH	0.00215549	0.00240016	0.898064	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	LG	0.00145147	0.00080532	1.80235	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	SR	0.000855424	0.000661891	1.29239	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	SL	0.00102036	0.000437042	2.3347	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	TL	0.00115445	0.000563802	2.04762	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	WB	0.000850111	0.000711789	1.19433	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	WT	0.00211494	0.00136679	1.54738	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	WK	0.00245295	0.00134574	1.82275	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl18	SWA	0.00374198	0.0014387	2.60095	510	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	THE	0.000624106	6.47245e-05	9.6425	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	JOE	0.000653394	0.000329991	1.98003	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	BEA	0.000210219	0.000423412	0.496488	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	MUC	0.000915001	0.000123372	7.41662	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	PYE	0.000946978	0.000605031	1.56517	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	AMO	0.000961814	7.42514e-05	12.9535	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	SAY	0.000862699	0.000232542	3.70987	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	GOS	0.000281318	0.000511936	0.549517	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	ROB	0.000602944	0.000277594	2.17204	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	FG	0.000251317	0.000356819	0.704327	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	BOOT	0.000386342	0.00055679	0.693874	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	ECHO	0.000162584	2.76765e-05	5.87443	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	FRED	0.000235697	0.000138646	1.69999	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	LAW	0.00059358	0.000464726	1.27727	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	PACH	0.000221292	0.000126325	1.75177	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	RS	0.00146403	0.000654922	2.23543	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	SC	0.000520968	0.000360049	1.44693	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	LB	0.000883279	0.000666487	1.32528	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	CH	0.00078898	0.000636238	1.24007	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	LG	0.000973056	0.000342852	2.83813	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	SR	0.000861131	0.000527196	1.63342	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	SL	0.000764576	0.000155591	4.91401	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	TL	0.000187728	0.000394349	0.476045	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	WB	0.000697787	0.000769137	0.907235	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	WT	0.000830069	0.000753727	1.10129	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	WK	0.000715634	0.000667073	1.0728	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl19	SWA	0.00079036	5.77636e-05	13.6827	849	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	THE	0.00012196	3.06322e-05	3.98143	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	JOE	0.000416778	3.36064e-05	12.4017	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	BEA	0.000185217	6.18191e-05	2.99611	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	MUC	0.000196695	3.58166e-05	5.49172	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	PYE	0.000211256	0.000138536	1.52492	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	AMO	0.000149197	0	NA	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	SAY	0.000167657	0.000295	0.568329	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	GOS	9.30274e-05	0.000276247	0.336755	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	ROB	3.96914e-05	0.000408232	0.0972277	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	FG	0.000194522	7.18459e-05	2.70748	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	BOOT	9.42257e-05	0.000136559	0.690001	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	ECHO	0.000171761	0.000208205	0.824961	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	FRED	0.000242935	9.85099e-05	2.4661	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	LAW	0.000179689	0	NA	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	PACH	0.000832382	0.00012494	6.66226	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	RS	0.00101401	0.000359149	2.82338	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	SC	0.000237513	0.00016687	1.42334	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	LB	0.000332621	0.000168074	1.97902	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	CH	0.000165876	0.00011077	1.49747	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	LG	0.000277496	8.98107e-05	3.08979	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	SR	7.29852e-05	3.48676e-05	2.09321	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	SL	0.000134599	3.72264e-05	3.61567	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	TL	0.000443187	7.42318e-05	5.97031	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	WB	8.56703e-05	4.99681e-05	1.7145	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	WT	0.000306251	0.000183859	1.66568	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	WK	0.000204246	3.45901e-05	5.90474	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl20	SWA	0.00131991	3.36217e-05	39.2576	447	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	THE	0.00284373	0.00115619	2.45957	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	JOE	0.00257416	0.002235	1.15175	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	BEA	0.000639729	0.000699172	0.914982	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	MUC	0.000517309	5.12845e-05	10.087	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	PYE	0.00298348	0.00133562	2.23378	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	AMO	0.00202785	0.00131716	1.53956	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	SAY	0.00212771	0.00178718	1.19054	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	GOS	0.00045134	0.000234236	1.92686	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	ROB	0.002223	0.00118032	1.88338	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	FG	0.00297334	0.00126107	2.3578	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	BOOT	0.000214711	7.82325e-05	2.74453	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	ECHO	0.000240159	8.39765e-05	2.85983	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	FRED	0.00180362	0.000836759	2.15548	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	LAW	0.000474485	0.000631556	0.751295	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	PACH	0.000731759	0.00023706	3.08681	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	RS	0.00320852	0.00136556	2.34959	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	SC	0.0024796	0.00128062	1.93625	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	LB	0.00431506	0.000943819	4.57192	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	CH	0.00221214	0.00101585	2.17763	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	LG	0.00275693	0.00103002	2.67659	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	SR	0.00136326	0.000919585	1.48248	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	SL	0.00250746	0.00086811	2.88841	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	TL	0.00223319	0.000361596	6.17594	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	WB	0.00381118	0.000742155	5.13528	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	WT	0.00249978	0.00092936	2.68978	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	WK	0.00255913	0.000913222	2.8023	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl22	SWA	0.00370495	0.00156807	2.36274	630	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	THE	0	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	JOE	0.000856023	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	BEA	0.00023706	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	MUC	0	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	PYE	0.0006717	0	NA	281	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	AMO	0	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	SAY	0.00164785	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	GOS	0	0	NA	275	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	ROB	0.000199408	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	FG	5.36751e-05	3.73026e-05	1.43891	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	BOOT	0	0	NA	256	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	ECHO	0	0	NA	257	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	FRED	0.000877976	0	NA	282	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	LAW	0	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	PACH	0	0	NA	282	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	RS	0.000615165	0.000215869	2.84971	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	SC	0.000963522	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	LB	0.000293676	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	CH	0.00014515	8.03778e-05	1.80585	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	LG	0.000169033	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	SR	0.000102487	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	SL	7.88275e-05	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	TL	3.91604e-05	0.00010286	0.380716	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	WB	0	0.000191296	0	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	WT	0.000125404	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	WK	0.000110133	0.000146431	0.752117	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl23	SWA	0.0015825	0	NA	456	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	THE	0.000145606	9.25122e-05	1.57391	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	JOE	0.000587511	9.05246e-05	6.49007	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	BEA	0.000249607	9.66438e-05	2.58275	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	MUC	0.000140792	0.000170374	0.826369	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	PYE	0.000500457	0.000100595	4.97496	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	AMO	0.000268776	9.8287e-05	2.7346	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	SAY	0.000266915	0.000255408	1.04506	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	GOS	0.000187187	0	NA	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	ROB	0.000957382	0.000170222	5.62432	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	FG	0.000118089	0.00065703	0.179732	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	BOOT	0.000182338	3.68585e-05	4.94697	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	ECHO	0.000102136	0	NA	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	FRED	0.000113682	0.000121343	0.936866	645	/work/cyu/stickleback_nuclear_only.fa	1
mrpl24	LAW	0.000675032	0.000137593	4.90602	645	/work/cyu/stickleback_nuclear_only.fa	1
